,Comm_10km,Comm_5km,Comm_3km,binomio,Group,LBCE,Genero,Especie,Estado,Localidade,mes,ano,sexo,trilha,LON,LAT,esforco_amostral,bioma,InfeccaoT_cruzi_Hemocultivo,Interpretacao_hemocultivo,Tipagem,InfeccaoT_cruzi_Ifat,Interpretacao_soro,Exame_fresco,Interpretacao_final,Infeccao_Leishmania,Interpretacao,Corpo,Cauda,Orelha,Pe_c_unha,Pe_s_unha,Peso,total_area_sqkm_Comm_3km,ForCov_Area_Sqkm_3km,ForCov_Prop_3km,Edge_length_km_3km,ForCov_5yrs_Area_Sqkm_3km,ForCov_5yrs_Prop_3km,Edge_5yrs_length_km_3km,ForLoss_Area_Sqkm_3km,Edge_length_change_km_3km,min_NDVI_3Km,mean_NDVI_3Km,max_NDVI_3Km,total_area_sqkm_Comm_5km,ForCov_Area_Sqkm_5km,ForCov_Prop_5km,Edge_length_km_5km,ForCov_5yrs_Area_Sqkm_5km,ForCov_5yrs_Prop_5km,Edge_5yrs_length_km_5km,ForLoss_Area_Sqkm_5km,Edge_length_change_km_5km,min_NDVI_5Km,mean_NDVI_5Km,max_NDVI_5Km,total_area_sqkm_Comm_10km,ForCov_Area_Sqkm_10km,ForCov_Prop_10km,Edge_length_km_10km,ForCov_5yrs_Area_Sqkm_10km,ForCov_5yrs_Prop_10km,Edge_5yrs_length_km_10km,ForLoss_Area_Sqkm_10km,Edge_length_change_km_10km,min_NDVI_10Km,mean_NDVI_10Km,max_NDVI_10Km,Corpo_median,Cauda_median,Peso_median,Vertebrate,Invertebrate,Plant,Seed,Fruit,Root,Leaf,Woody,Herbaceous,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,Shannon_H_3km,Menhinick_3km,Fisher_alpha_3km,FDis_3km,FRic_3km,RaoQ_3km,Riqueza_3km,FEve_3km,prev_3Km_final,prev_3Km_hemocultivo,Shannon_H_5km,Menhinick_5km,Fisher_alpha_5km,FDis_5km,FRic_5km,RaoQ_5km,Riqueza_5km,FEve_5km,prev_5Km_final,prev_5Km_hemocultivo,Shannon_H_10km,Menhinick_10km,Fisher_alpha_10km,FDis_10km,FRic_10km,RaoQ_10km,Riqueza_10km,FEve_10km,prev_10Km_final,prev_10Km_hemocultivo
1655,CFMA_RJ_1,CFMA_RJ_1,CFMA_RJ_1,Didelphis_aurita,marsupial,20372,Didelphis,aurita,Rio_de_Janeiro,CFMA_RJ,6,2017,F,mata,-43.41861111,-22.94638889,7840,Mata_Atlantica,NA,NA,NA,1_20,negativo,NA,negativo,1_10,Neg,365,390,52,60,55,1300,39.1965100548,19.12176243,0.487843494,101.7274849,19.9596119771304,0.509219110303396,122.236998933405,0.8378495471304,-20.509514033405,0.424341649,0.601729147,0.821021438,96.7968579017999,44.443064320139,0.459137468750576,267.665489247,45.560740093462,0.470684080877762,289.554578391,1.117675773323,-21.889089144,0.424341649,0.601729147,0.821021438,350.717220467999,111.440238728951,0.334890365002164,833.64238622,114.655421891403,0.344556603223233,913.581622318,3.21518316245199,-79.9392360979999,0.424341649,0.601729147,0.821021438,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA
1656,CFMA_RJ_1,CFMA_RJ_1,CFMA_RJ_1,Didelphis_aurita,marsupial,20373,Didelphis,aurita,Rio_de_Janeiro,CFMA_RJ,6,2017,M,mata,-43.41861111,-22.94638889,7840,Mata_Atlantica,NA,NA,NA,1_10,negativo,NA,negativo,1_10,Neg,330,320,44,54,48,700,39.1965100548,19.12176243,0.487843494,101.7274849,19.9596119771304,0.509219110303396,122.236998933405,0.8378495471304,-20.509514033405,0.424341649,0.601729147,0.821021438,96.7968579017999,44.443064320139,0.459137468750576,267.665489247,45.560740093462,0.470684080877762,289.554578391,1.117675773323,-21.889089144,0.424341649,0.601729147,0.821021438,350.717220467999,111.440238728951,0.334890365002164,833.64238622,114.655421891403,0.344556603223233,913.581622318,3.21518316245199,-79.9392360979999,0.424341649,0.601729147,0.821021438,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA
1657,CFMA_RJ_1,CFMA_RJ_1,CFMA_RJ_1,Oligoryzomys_nigripes,rodent,20374,Oligoryzomys,nigripes,Rio_de_Janeiro,CFMA_RJ,6,2017,F,mata,-43.41861111,-22.94638889,7840,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,105,15,22,21,25,39.1965100548,19.12176243,0.487843494,101.7274849,19.9596119771304,0.509219110303396,122.236998933405,0.8378495471304,-20.509514033405,0.424341649,0.601729147,0.821021438,96.7968579017999,44.443064320139,0.459137468750576,267.665489247,45.560740093462,0.470684080877762,289.554578391,1.117675773323,-21.889089144,0.424341649,0.601729147,0.821021438,350.717220467999,111.440238728951,0.334890365002164,833.64238622,114.655421891403,0.344556603223233,913.581622318,3.21518316245199,-79.9392360979999,0.424341649,0.601729147,0.821021438,90,117,20,0,0,1,0,0,0,0,0,0,G,1,0,0,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA
1658,CFMA_RJ_1,CFMA_RJ_1,CFMA_RJ_1,Monodelphis_americana,marsupial,20375,Monodelphis,americana,Rio_de_Janeiro,CFMA_RJ,6,2017,M,mata,-43.41861111,-22.94638889,7840,Mata_Atlantica,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,36,8,14,13,10,39.1965100548,19.12176243,0.487843494,101.7274849,19.9596119771304,0.509219110303396,122.236998933405,0.8378495471304,-20.509514033405,0.424341649,0.601729147,0.821021438,96.7968579017999,44.443064320139,0.459137468750576,267.665489247,45.560740093462,0.470684080877762,289.554578391,1.117675773323,-21.889089144,0.424341649,0.601729147,0.821021438,350.717220467999,111.440238728951,0.334890365002164,833.64238622,114.655421891403,0.344556603223233,913.581622318,3.21518316245199,-79.9392360979999,0.424341649,0.601729147,0.821021438,101,50,20,1,1,0,0,0,0,0,0,0,G,1,0,0,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA
1659,CFMA_RJ_1,CFMA_RJ_1,CFMA_RJ_1,Monodelphis_americana,marsupial,20376,Monodelphis,americana,Rio_de_Janeiro,CFMA_RJ,6,2017,M,mata,-43.41861111,-22.94638889,7840,Mata_Atlantica,NA,NA,NA,negativo,negativo,NA,negativo,Neg,Neg,100,35,10,15,14,18,39.1965100548,19.12176243,0.487843494,101.7274849,19.9596119771304,0.509219110303396,122.236998933405,0.8378495471304,-20.509514033405,0.424341649,0.601729147,0.821021438,96.7968579017999,44.443064320139,0.459137468750576,267.665489247,45.560740093462,0.470684080877762,289.554578391,1.117675773323,-21.889089144,0.424341649,0.601729147,0.821021438,350.717220467999,111.440238728951,0.334890365002164,833.64238622,114.655421891403,0.344556603223233,913.581622318,3.21518316245199,-79.9392360979999,0.424341649,0.601729147,0.821021438,101,50,20,1,1,0,0,0,0,0,0,0,G,1,0,0,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA,0.949369493,0.577350269,1.686485469,2.413665945,8.028288606,8.907835785,8,0.766309627,0.360655738,NA
1660,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20377,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,F,E,-44.57591667,-23.28036111,1800,Mata_Atlantica,negativo,negativo,NA,1_20,negativo,NA,negativo,1_20,Neg,405,359,48,63,48,1250,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1661,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20378,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,M,C,-44565,-23.27866667,1800,Mata_Atlantica,positivo,positivo,NA,1_20,negativo,NA,positivo,1_20,Neg,402,350,51,60,55,1100,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1662,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20379,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,F,A,-44.57505556,-23.27655556,1800,Mata_Atlantica,positivo,positivo,NA,1_40,positivo,NA,positivo,1_40,Pos,390,171,45,47,42,1200,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1663,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20380,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,M,E,-44.57591667,-23.28036111,1800,Mata_Atlantica,negativo,negativo,NA,1_40,positivo,NA,positivo,1_20,Neg,365,336,51,62,55,900,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1664,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20381,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,M,E,-44.57591667,-23.28036111,1800,Mata_Atlantica,positivo,positivo,NA,1_80,positivo,NA,positivo,1_40,Pos,355,302,47,58,53,750,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1665,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20382,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,F,A,-44.57505556,-23.27655556,1800,Mata_Atlantica,positivo,positivo,NA,1_20,negativo,NA,positivo,1_10,Neg,405,335,47,60,55,1100,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1666,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Metachirus_myosurus,marsupial,20383,Metachirus,myosurus,Rio_de_Janeiro,Paraty_2017,7,2017,F,E,-44.57591667,-23.28036111,1800,Mata_Atlantica,negativo,negativo,NA,1_20,negativo,NA,negativo,1_10,Neg,219,299,29,43,41,215,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,251,305,310,1,1,1,0,1,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1667,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20384,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,M,F,-44.55244444,-23.27741667,1800,Mata_Atlantica,positivo,positivo,NA,1_20,negativo,NA,positivo,0,Neg,371,326,44,60,55,760,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1668,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20385,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,F,A,-44.57505556,-23.27655556,1800,Mata_Atlantica,negativo,negativo,NA,1_40,positivo,NA,positivo,1_20,Neg,412,366,51,65,60,1200,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1669,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20386,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,M,C,-44565,-23.27866667,1800,Mata_Atlantica,positivo,positivo,NA,1_20,negativo,NA,positivo,1_40,Pos,351,362,50,57,52,700,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
1670,Paraty_2017_1,Paraty_2017_1,Paraty_2017_1,Didelphis_aurita,marsupial,20387,Didelphis,aurita,Rio_de_Janeiro,Paraty_2017,7,2017,F,A,-44.57505556,-23.27655556,1800,Mata_Atlantica,positivo,positivo,NA,1_80,positivo,NA,positivo,1_40,Pos,403,352,47,55,50,1350,45.3815735849,23.6066297902938,0.908666636733762,89.0658841572888,22.9102334462353,0.881860945398794,95.62072482705,-0.696396344058499,-6.55484066976119,0.833329976,0.852625601,0.871033311,106.48571531,55.645868683823,0.901582822960677,119.684159337,56.029477329041,0.907798108541484,124.020301483,0.383608645218004,-4.336142146,0.833329976,0.852625601,0.871033311,369.117760100999,125.959945275036,0.90654450941752,294.92735081,126.059882364996,0.907597834765823,302.823161936,0.099937089959994,-7.89581112600001,0.833329976,0.852625601,0.871033311,340,325,850,1,1,1,0,0,0,0,0,0,S,1,0,0,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333,0.566085739,0.866025404,1.283872618,1.524183334,0.687963806,5.582514252,3,0.149721464,0.75,0.583333333
